,Day,Campaign name,Ad Set Name,Ad name,Reach,Impressions,Frequency,Result type,Results,Amount spent (EUR),Cost per result,"CPM (cost per 1,000 impressions)",CPC (cost per link click),"Cost per 1,000 Accounts Center accounts reached",Cost per ThruPlay,3sek % Impression,25% in % Impressions,50% in % Impression,75% in % Impression,95% in % Impressions,100% in % Impressions,ThruPlay % Impression,CTR (all),CTR (link click-through rate),ThruPlays,Video average play time,Video plays,Cost per 3-second video play,Reporting starts,Reporting ends
5527,2024-05-11,DE0000_Europawahl_ThruPlay,"DE0000_LS_""Post-Materiell""-PLZ0,8+Nürnberg",Kai_Ad4_Markt,13036,13361,1.02493096,ThruPlay,1946.0,112.45,0.0577852,8.41628621,4.498,8.6261123,0.0577852,0.3973505,0.31165332,0.18344435,0.14482449,0.06960557,0.06242048,0.14564778,0.83077614,0.18711174,1946.0,7.0,12971.0,0.02118101,2024-05-11,2024-05-11
5528,2024-05-11,DE0000_Europawahl_ThruPlay,"DE0000_LS_""Post-Materiell""-PLZ0,8+Nürnberg",Nela_Ad4_Einzige,41110,41187,1.00187302,ThruPlay,5975.0,361.69,0.06053389,8.78165441,7.69553191,8.79810265,0.06053389,0.41634496,0.28091388,0.16658169,0.13868454,0.0668172,0.05827081,0.14507005,0.38604414,0.11411368,5975.0,6.0,40140.0,0.02109226,2024-05-11,2024-05-11
5529,2024-05-11,DE0000_Europawahl_ThruPlay,"DE0000_LS_""Post-Materiell""-PLZ0,8+Nürnberg",Rebekka_Ad2_Im_Flieger,30330,31244,1.03013518,ThruPlay,4502.0,259.03,0.05753665,8.29055179,8.0946875,8.54038905,0.05753665,0.44629369,0.2906478,0.18093074,0.11903085,0.04487262,0.03866342,0.14409167,0.54410447,0.10241966,4502.0,6.0,30390.0,0.01857645,2024-05-11,2024-05-11
5530,2024-05-11,DE0000_Europawahl_ThruPlay,DE0000_Allgemein-PLZs-Reels,Nela_Ad4_Einzige,15192,15369,1.01165087,ThruPlay,2232.0,135.68,0.06078853,8.82816058,5.65333333,8.93101632,0.06078853,0.38213286,0.26644544,0.16507255,0.13950159,0.07547661,0.06467565,0.14522741,0.43594248,0.1561585,2232.0,5.0,14884.0,0.02310233,2024-05-11,2024-05-11
5531,2024-05-11,DE0000_Europawahl_ThruPlay,"DE0000_LS_""Performer""-PLZ0,8+Nürnberg",Damian_Ad1_Irgendwie die Welt,606,615,1.01485149,ThruPlay,100.0,5.43,0.0543,8.82926829,1.81,8.96039604,0.0543,0.41788618,0.2504065,0.17560976,0.15121951,0.07804878,0.05691057,0.16260163,0.97560976,0.48780488,100.0,6.0,586.0,0.0211284,2024-05-11,2024-05-11
5532,2024-05-11,DE0000_Europawahl_ThruPlay,"DE0000_LS_""Performer""-PLZ0,8+Nürnberg",Damian_Ad2_Etwas_tun,6,6,1.0,ThruPlay,1.0,0.04,0.04,6.66666667,,6.66666667,0.04,0.33333333,0.33333333,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,16.66666667,,1.0,6.0,6.0,0.02,2024-05-11,2024-05-11
5533,2024-05-11,DE0000_Europawahl_ThruPlay,"DE0000_""Erstwähler*innen""18-24-OHNE_PLZ",Nela_Ad6_Klima,3061,3110,1.01600784,ThruPlay,341.0,20.18,0.05917889,6.48874598,20.18,6.59261679,0.05917889,0.39742765,0.27942122,0.15530547,0.11575563,0.04630225,0.03987138,0.1096463,0.73954984,0.03215434,341.0,5.0,3070.0,0.01632686,2024-05-11,2024-05-11
5534,2024-05-11,DE0000_Europawahl_ThruPlay,DE0000_Allgemein-PLZs-Reels,Nela_Ad6_Klima,6020,6166,1.02425249,ThruPlay,733.0,45.93,0.0626603,7.4489134,7.655,7.62956811,0.0626603,0.40155693,0.28008433,0.15958482,0.12049951,0.05011353,0.04411288,0.11887772,0.68115472,0.09730782,733.0,5.0,6051.0,0.01855008,2024-05-11,2024-05-11
5535,2024-05-11,DE0000_Bundesweites Meet+Greet,DE_0000 M+G-Wolfsburg,Meet&Greet-Wolfsburg,167,168,1.00598802,Link clicks,2.0,1.0,0.5,5.95238095,0.5,5.98802395,0.09090909,0.2797619,0.25,0.1547619,0.11309524,0.07142857,0.06547619,0.06547619,2.38095238,1.19047619,11.0,4.0,165.0,0.0212766,2024-05-11,2024-05-11
5536,2024-05-11,DE0000_Europawahl_ThruPlay,DE0000_Allgemein-PLZs-Reels,Rebekka_Ad7_Vision,2010,2018,1.0039801,ThruPlay,234.0,15.79,0.06747863,7.82457879,15.79,7.85572139,0.06747863,0.36273538,0.13974232,0.08225966,0.0654113,0.04558969,0.03221011,0.11595639,0.44598612,0.04955401,234.0,11.0,1968.0,0.02157104,2024-05-11,2024-05-11
5537,2024-05-11,DE0000_Bundesweites Meet+Greet,DE_0000 M+G-Würzburg,Würzburg-Meet&Greet,166,174,1.04819277,Link clicks,1.0,0.9,0.9,5.17241379,0.9,5.42168675,0.036,0.26436782,0.17241379,0.14367816,0.11494253,0.06896552,0.05172414,0.14367816,4.02298851,0.57471264,25.0,5.0,173.0,0.01956522,2024-05-11,2024-05-11
5538,2024-05-11,DE0000_Bundesweites Meet+Greet,DE_0000 M+G-Darmstadt,Darmstadt-Meet&Greet,161,170,1.05590062,,,0.86,,5.05882353,,5.34161491,0.086,0.22352941,0.18235294,0.12352941,0.10588235,0.07058824,0.05882353,0.05882353,0.58823529,,10.0,3.0,168.0,0.02263158,2024-05-11,2024-05-11
5539,2024-05-11,DE0000_Europawahl_ThruPlay,"DE0000_""Erstwähler*innen""18-24-OHNE_PLZ",Rebekka_Ad7_Vision,489,495,1.01226994,ThruPlay,52.0,3.71,0.07134615,7.49494949,3.71,7.58691207,0.07134615,0.31919192,0.13535354,0.05858586,0.03434343,0.02020202,0.01212121,0.10505051,1.21212121,0.2020202,52.0,5.0,486.0,0.02348101,2024-05-11,2024-05-11
5540,2024-05-11,DE0000_Bundesweites Meet+Greet,DE_0000 M+G-Stuttgart,Stuttgart-Meet&Greet,205,211,1.02926829,Link clicks,1.0,1.03,1.03,4.88151659,1.03,5.02439024,0.04681818,0.34597156,0.25118483,0.14691943,0.11374408,0.07109005,0.06161137,0.1042654,0.9478673,0.47393365,22.0,4.0,208.0,0.01410959,2024-05-11,2024-05-11
5541,2024-05-11,DE0000_Bundesweites Meet+Greet,DE_0000 M+G-Dithmarschen,Dithmarschen-Meet&Greet,548,593,1.08211679,Link clicks,9.0,4.76,0.52888889,8.02698145,0.52888889,8.68613139,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69814503,1.51770658,,,,,2024-05-11,2024-05-11
5542,2024-05-11,DE0000_Bundesweites Meet+Greet,DE_0000 Reel+Feed_Alle Orte_Lookalike ThruPlay+,Nela-Meet-Greet,26,27,1.03846154,Link clicks,1.0,0.26,0.26,9.62962963,0.26,10.0,0.26,0.22222222,0.22222222,0.11111111,0.07407407,0.03703704,0.03703704,0.03703704,3.7037037,3.7037037,1.0,3.0,24.0,0.04333333,2024-05-11,2024-05-11
5543,2024-05-11,DE0000_Europawahl_ThruPlay,"DE0000_LS_""Expeditiv""-PLZ0,8+Nürnberg",Nela_Ad1_Perspektiven,49,50,1.02040816,ThruPlay,3.0,0.38,0.12666667,7.6,,7.75510204,0.12666667,0.24,0.26,0.16,0.12,0.06,0.06,0.06,0.0,,3.0,3.0,45.0,0.03166667,2024-05-11,2024-05-11
5544,2024-05-11,DE0000_Europawahl_ThruPlay,"DE0000_LS_""Performer""-PLZ0,8+Nürnberg",Nela_Ad1_Perspektiven,585,595,1.01709402,ThruPlay,68.0,4.49,0.06602941,7.54621849,4.49,7.67521368,0.06602941,0.38823529,0.41512605,0.26890756,0.21176471,0.11932773,0.11428571,0.11428571,0.84033613,0.16806723,68.0,4.0,559.0,0.01943723,2024-05-11,2024-05-11
5545,2024-05-11,DE0000_Europawahl_ThruPlay,"DE0000_LS_""Neo-Ökos""-PLZ0,8+Nürnberg",Nela_Ad1_Perspektiven,930,938,1.00860215,ThruPlay,118.0,7.77,0.06584746,8.28358209,,8.35483871,0.06584746,0.37633262,0.3891258,0.26972281,0.21748401,0.13006397,0.12579957,0.12579957,0.63965885,,118.0,5.0,870.0,0.02201133,2024-05-11,2024-05-11
5546,2024-05-11,DE0000_Bundesweites Meet+Greet,DE_0000 Reel+Feed_Alle Orte_Lookalike ThruPlay+ – Nur Frauen,Rebekka-Meet-Greet,2444,2482,1.01554828,Link clicks,14.0,23.13,1.65214286,9.3190975,1.65214286,9.46399345,0.33042857,0.16881547,0.11240935,0.05479452,0.03182917,0.01651894,0.01450443,0.02820306,1.16841257,0.56406124,70.0,4.0,2255.0,0.05520286,2024-05-11,2024-05-11
5547,2024-05-11,DE0000_Bundesweites Meet+Greet,DE_0000 Reel+Feed_Alle Orte_Lookalike ThruPlay+ – Nur Frauen,Kai-Meet-Greet-1,316,316,1.0,,,2.82,,8.92405063,,8.92405063,0.47,0.17088608,0.17721519,0.08544304,0.02531646,0.01898734,0.01898734,0.01898734,0.3164557,,6.0,3.0,291.0,0.05222222,2024-05-11,2024-05-11
5548,2024-05-11,DE0000_Bundesweites Meet+Greet,DE_0000 Reel+Feed_Alle Orte_Lookalike ThruPlay+ – Nur Frauen,Nela-Meet-Greet,489,499,1.0204499,Link clicks,2.0,5.14,2.57,10.3006012,2.57,10.51124744,0.34266667,0.23246493,0.22044088,0.10220441,0.05410822,0.03006012,0.03006012,0.03006012,0.4008016,0.4008016,15.0,3.0,433.0,0.04431034,2024-05-11,2024-05-11
5549,2024-05-11,DE0000_Bundesweites Meet+Greet,DE_0000 Reel+Feed_Alle Orte_Lookalike ThruPlay+ – Nur Frauen,Kai-Meet-Greet-2,192,193,1.00520833,,,1.66,,8.60103627,,8.64583333,0.55333333,0.13989637,0.13989637,0.06217617,0.03108808,0.01554404,0.01554404,0.01554404,0.0,,3.0,2.0,177.0,0.06148148,2024-05-11,2024-05-11
5550,2024-05-11,DE0000_Europawahl_ThruPlay,"DE0000_""Erstwähler*innen""18-24-OHNE_PLZ",Kai_Ad2_Bewegen,84,85,1.01190476,ThruPlay,9.0,0.65,0.07222222,7.64705882,,7.73809524,0.07222222,0.37647059,0.29411765,0.11764706,0.10588235,0.04705882,0.04705882,0.10588235,0.0,,9.0,5.0,85.0,0.0203125,2024-05-11,2024-05-11
5551,2024-05-11,DE0000_Bundesweites Meet+Greet,DE_0000 M+G-Regensburg,Regensburg-Meet&Greet,133,142,1.06766917,Link clicks,4.0,1.0,0.25,7.04225352,0.25,7.51879699,0.11111111,0.32394366,0.1971831,0.07042254,0.06338028,0.02816901,0.02816901,0.06338028,3.52112676,2.81690141,9.0,4.0,133.0,0.02173913,2024-05-11,2024-05-11
5552,2024-05-11,DE0000_Europawahl_ThruPlay,"DE0000_""Erstwähler*innen""18-24-OHNE_PLZ",Nela_Ad1_Perspektiven,1120,1164,1.03928571,ThruPlay,144.0,8.48,0.05888889,7.28522337,4.24,7.57142857,0.05888889,0.37972509,0.395189,0.26804124,0.2233677,0.1314433,0.12371134,0.12371134,0.60137457,0.17182131,144.0,5.0,1088.0,0.01918552,2024-05-11,2024-05-11
5553,2024-05-11,DE0000_Bundesweites Meet+Greet,DE_0000 M+G-Gernsheim,Gernsheim-Meet&Greet,152,163,1.07236842,Link clicks,2.0,0.95,0.475,5.82822086,0.475,6.25,0.07916667,0.12883436,0.07361963,0.06748466,0.04907975,0.00613497,0.00613497,0.07361963,2.45398773,1.22699387,12.0,7.0,159.0,0.0452381,2024-05-11,2024-05-11
5554,2024-05-11,DE0000_Bundesweites Meet+Greet,DE_0000 M+G-Kleve,Kleve-Meet&Greet,162,167,1.0308642,Link clicks,1.0,0.98,0.98,5.86826347,0.98,6.04938272,0.03266667,0.35329341,0.23952096,0.19161677,0.15568862,0.10179641,0.09580838,0.17964072,4.19161677,0.5988024,30.0,7.0,161.0,0.01661017,2024-05-11,2024-05-11
5555,2024-05-11,DE0000_Bundesweites Meet+Greet,DE_0000 M+G-Hannover,Hannover-Meet&Greet,204,209,1.0245098,Link clicks,5.0,0.94,0.188,4.49760766,0.188,4.60784314,0.0376,0.36363636,0.215311,0.13397129,0.11961722,0.05741627,0.04784689,0.11961722,7.17703349,2.3923445,25.0,6.0,207.0,0.01236842,2024-05-11,2024-05-11
5556,2024-05-11,DE0000_Bundesweites Meet+Greet,DE_0000 M+G-Kulmbach,Kulmbach-Meet&Greet,114,117,1.02631579,Link clicks,1.0,0.84,0.84,7.17948718,0.84,7.36842105,0.04941176,0.39316239,0.35897436,0.21367521,0.17094017,0.14529915,0.12820513,0.14529915,5.12820513,0.85470085,17.0,5.0,114.0,0.01826087,2024-05-11,2024-05-11
5557,2024-05-11,DE0000_Bundesweites Meet+Greet,DE_0000 M+G-Magdeburg,Magdeburg-Meet&Greet,147,154,1.04761905,Link clicks,1.0,1.18,1.18,7.66233766,1.18,8.02721088,0.09076923,0.22077922,0.18181818,0.1038961,0.08441558,0.04545455,0.03246753,0.08441558,1.2987013,0.64935065,13.0,4.0,147.0,0.03470588,2024-05-11,2024-05-11
5558,2024-05-11,DE0000_Europawahl_ThruPlay,DE0000_Allgemein-PLZs-Reels,Nela_Ad_5_Veränderung,36,40,1.11111111,ThruPlay,6.0,0.38,0.06333333,9.5,,10.55555556,0.06333333,0.275,0.275,0.2,0.175,0.15,0.15,0.15,0.0,,6.0,5.0,34.0,0.03454545,2024-05-11,2024-05-11
5559,2024-05-11,DE0000_Europawahl_ThruPlay,DE0000_Allgemein-PLZs-Reels,Nela_Ad4_Armut,292,295,1.01027397,ThruPlay,40.0,2.52,0.063,8.54237288,,8.63013699,0.063,0.36610169,0.29152542,0.18644068,0.13220339,0.07457627,0.07118644,0.13559322,1.01694915,,40.0,7.0,289.0,0.02333333,2024-05-11,2024-05-11
5560,2024-05-10,DE0000_Europawahl_ThruPlay,"DE0000_LS_""Performer""-PLZ0,8+Nürnberg",Rebekka_Ad1_Was_bewegen,79,79,1.0,ThruPlay,10.0,0.53,0.053,6.70886076,,6.70886076,0.053,0.37974684,0.21518987,0.15189873,0.08860759,0.01265823,0.01265823,0.12658228,2.53164557,,10.0,5.0,79.0,0.01766667,2024-05-10,2024-05-10
5561,2024-05-10,DE0000_Bundesweites Meet+Greet,DE_0000 M+G-Wolfsburg,Meet&Greet-Wolfsburg,932,1016,1.09012876,Link clicks,7.0,5.13,0.73285714,5.0492126,0.73285714,5.50429185,0.07892308,0.28444882,0.24606299,0.1496063,0.13385827,0.06889764,0.05807087,0.06397638,2.26377953,0.68897638,65.0,4.0,1008.0,0.01775087,2024-05-10,2024-05-10
5562,2024-05-10,DE0000_Bundesweites Meet+Greet,DE_0000 M+G-Würzburg,Würzburg-Meet&Greet,795,913,1.14842767,Link clicks,5.0,5.19,1.038,5.68455641,1.038,6.52830189,0.05703297,0.22234392,0.14129244,0.10295728,0.08324206,0.04709748,0.03614458,0.09967141,3.50492881,0.54764513,91.0,5.0,899.0,0.0255665,2024-05-10,2024-05-10
5563,2024-05-10,DE0000_Bundesweites Meet+Greet,DE_0000 M+G-Koblenz,Koblenz-Meet&Greet,781,952,1.21895006,Link clicks,4.0,5.19,1.2975,5.45168067,1.2975,6.6453265,0.17896552,0.22584034,0.19222689,0.09033613,0.06407563,0.03256303,0.03046218,0.03046218,1.2605042,0.42016807,29.0,3.0,926.0,0.02413953,2024-05-10,2024-05-10
5564,2024-05-10,DE0000_Bundesweites Meet+Greet,DE_0000 Reel+Feed_Alle Orte_Lookalike ThruPlay+,Kai-Meet-Greet-2,226,232,1.02654867,Link clicks,2.0,1.96,0.98,8.44827586,0.98,8.67256637,0.245,0.19827586,0.19827586,0.13362069,0.09913793,0.03448276,0.03448276,0.03448276,0.86206897,0.86206897,8.0,3.0,203.0,0.0426087,2024-05-10,2024-05-10
5565,2024-05-10,DE0000_Bundesweites Meet+Greet,DE_0000 Reel+Feed_Alle Orte_Lookalike ThruPlay+,Kai-Meet-Greet-1,191,191,1.0,Link clicks,3.0,1.55,0.51666667,8.11518325,0.51666667,8.11518325,0.25833333,0.19895288,0.19895288,0.13089005,0.07853403,0.03141361,0.03141361,0.03141361,2.09424084,1.57068063,6.0,3.0,180.0,0.04078947,2024-05-10,2024-05-10
5566,2024-05-10,DE0000_Bundesweites Meet+Greet,DE_0000 Reel+Feed_Alle Orte_Lookalike ThruPlay+,Rebekka-Meet-Greet,2319,2451,1.05692109,Link clicks,30.0,22.51,0.75033333,9.18400653,0.75033333,9.70677016,0.21438095,0.19869441,0.14932681,0.07751938,0.04773562,0.0248878,0.02284782,0.04283966,2.20318237,1.22399021,105.0,3.0,2217.0,0.04622177,2024-05-10,2024-05-10
5567,2024-05-10,DE0000_Europawahl_ThruPlay,"DE0000_LS_""Performer""-PLZ0,8+Nürnberg",Kai_Ad2_Bewegen,83,85,1.02409639,ThruPlay,9.0,0.7,0.07777778,8.23529412,,8.43373494,0.07777778,0.42352941,0.27058824,0.11764706,0.10588235,0.08235294,0.07058824,0.10588235,0.0,,9.0,5.0,83.0,0.01944444,2024-05-10,2024-05-10
5568,2024-05-10,DE0000_Europawahl_ThruPlay,"DE0000_""Erstwähler*innen""18-24-OHNE_PLZ",Rebekka_Ad2_Im_Flieger,17073,17338,1.01552158,ThruPlay,1816.0,107.82,0.05937225,6.21871035,7.188,6.31523458,0.05937225,0.32593148,0.19863883,0.12861922,0.08986042,0.03593263,0.03143384,0.10474103,0.62290922,0.08651517,1816.0,4.0,16809.0,0.01907981,2024-05-10,2024-05-10
5569,2024-05-10,DE0000_Europawahl_ThruPlay,"DE0000_LS_""Neo-Ökos""-PLZ0,8+Nürnberg",Kai_Ad3_Subventionen,1122,1136,1.01247772,ThruPlay,145.0,9.27,0.06393103,8.16021127,,8.26203209,0.06393103,0.26496479,0.20510563,0.14876761,0.13204225,0.07746479,0.07130282,0.12764085,0.26408451,,145.0,4.0,1060.0,0.03079734,2024-05-10,2024-05-10
5570,2024-05-10,DE0000_Europawahl_ThruPlay,"DE0000_LS_""Neo-Ökos""-PLZ0,8+Nürnberg",Nela_Ad4_Einzige,21230,21831,1.028309,ThruPlay,2720.0,148.07,0.0544375,6.78255691,5.9228,6.9745643,0.0544375,0.36443589,0.24740049,0.14383217,0.11882186,0.06357931,0.05478448,0.12459347,0.46264486,0.11451606,2720.0,5.0,21284.0,0.01861111,2024-05-10,2024-05-10
5571,2024-05-10,DE0000_Europawahl_ThruPlay,"DE0000_""Erstwähler*innen""18-24-OHNE_PLZ",Nela_Ad6_Klima,1554,1578,1.01544402,ThruPlay,176.0,9.84,0.05590909,6.23574144,9.84,6.33204633,0.05590909,0.37769328,0.26932826,0.15716096,0.11596958,0.04816223,0.04119138,0.11153359,0.50697085,0.06337136,176.0,5.0,1556.0,0.01651007,2024-05-10,2024-05-10
5572,2024-05-10,DE0000_Europawahl_ThruPlay,"DE0000_LS_""Performer""-PLZ0,8+Nürnberg",Rebekka_Ad6_Wofür_steht_Volt,49,50,1.02040816,ThruPlay,6.0,0.37,0.06166667,7.4,,7.55102041,0.06166667,0.36,0.18,0.1,0.04,0.0,0.0,0.12,0.0,,6.0,5.0,49.0,0.02055556,2024-05-10,2024-05-10
5573,2024-05-10,DE0000_Europawahl_ThruPlay,"DE0000_LS_""Post-Materiell""-PLZ0,8+Nürnberg",Kai_Ad4_Markt,11148,11398,1.02242555,ThruPlay,1625.0,85.33,0.05251077,7.48640112,3.16037037,7.65428776,0.05251077,0.392525,0.30917705,0.1810844,0.14195473,0.06764345,0.05904545,0.14256887,0.92121425,0.23688366,1625.0,6.0,11098.0,0.01907242,2024-05-10,2024-05-10
5574,2024-05-10,DE0000_Europawahl_ThruPlay,"DE0000_LS_""Post-Materiell""-PLZ0,8+Nürnberg",Nela_Ad1_Perspektiven,1800,1815,1.00833333,ThruPlay,302.0,16.04,0.05311258,8.83746556,5.34666667,8.91111111,0.05311258,0.44352617,0.45895317,0.31460055,0.25564738,0.17355372,0.16694215,0.16639118,1.10192837,0.16528926,302.0,5.0,1688.0,0.01992547,2024-05-10,2024-05-10
5575,2024-05-10,DE0000_Europawahl_ThruPlay,"DE0000_LS_""Post-Materiell""-PLZ0,8+Nürnberg",Nela_Ad4_Einzige,42708,43056,1.00814836,ThruPlay,6115.0,323.52,0.05290597,7.51393534,6.88340426,7.57516156,0.05290597,0.39504366,0.26788369,0.16243961,0.13686826,0.07021089,0.0604097,0.14202434,0.38554441,0.10916016,6115.0,6.0,41798.0,0.01902052,2024-05-10,2024-05-10
5576,2024-05-10,DE0000_Europawahl_ThruPlay,"DE0000_LS_""Post-Materiell""-PLZ0,8+Nürnberg",Rebekka_Ad2_Im_Flieger,39990,40236,1.00615154,ThruPlay,5456.0,294.51,0.05397911,7.31956457,7.95972973,7.36459115,0.05397911,0.40757034,0.26088577,0.16783477,0.11231236,0.04100805,0.03459588,0.13559996,0.47469927,0.09195745,5456.0,6.0,38837.0,0.01795902,2024-05-10,2024-05-10
5577,2024-05-10,DE0000_Europawahl_ThruPlay,DE0000_Allgemein-PLZs-Reels,Nela_Ad4_Einzige,15971,16051,1.00500908,ThruPlay,2283.0,122.1,0.05348226,7.60700268,6.105,7.64510676,0.05348226,0.36670612,0.25618342,0.15793409,0.13687621,0.0746994,0.06504268,0.14223413,0.39249891,0.12460283,2283.0,6.0,15470.0,0.02074414,2024-05-10,2024-05-10
5578,2024-05-10,DE0000_Europawahl_ThruPlay,DE0000_Allgemein-PLZs-Reels,Rebekka_Ad7_Vision,4499,4550,1.01133585,ThruPlay,537.0,30.53,0.05685289,6.70989011,3.81625,6.78595243,0.05685289,0.3578022,0.1410989,0.08417582,0.06549451,0.04879121,0.03076923,0.11802198,0.63736264,0.17582418,537.0,6.0,4445.0,0.01875307,2024-05-10,2024-05-10
5579,2024-05-10,DE0000_Europawahl_ThruPlay,"DE0000_LS_""Performer""-PLZ0,8+Nürnberg",Damian_Ad1_Irgendwie die Welt,428,439,1.02570093,ThruPlay,60.0,3.57,0.0595,8.13211845,,8.3411215,0.0595,0.41457859,0.2095672,0.14806378,0.12984055,0.06833713,0.06150342,0.13667426,0.6833713,,60.0,6.0,418.0,0.01961538,2024-05-10,2024-05-10
5580,2024-05-10,DE0000_Europawahl_ThruPlay,"DE0000_LS_""Performer""-PLZ0,8+Nürnberg",Damian_Ad2_Etwas_tun,29,30,1.03448276,ThruPlay,3.0,0.22,0.07333333,7.33333333,,7.5862069,0.07333333,0.4,0.33333333,0.2,0.16666667,0.1,0.1,0.1,0.0,,3.0,5.0,30.0,0.01833333,2024-05-10,2024-05-10
5581,2024-05-10,DE0000_Europawahl_ThruPlay,"DE0000_LS_""Expeditiv""-PLZ0,8+Nürnberg",Damian_Ad1_Irgendwie die Welt,3,3,1.0,,,0.03,,10.0,,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,3.0,,2024-05-10,2024-05-10
5582,2024-05-10,DE0000_Bundesweites Meet+Greet,DE_0000 M+G-Stuttgart,Stuttgart-Meet&Greet,890,1021,1.14719101,Link clicks,4.0,5.1,1.275,4.99510284,1.275,5.73033708,0.085,0.29382958,0.22428991,0.1136141,0.07835455,0.04701273,0.04015671,0.05876592,3.42801175,0.39177277,60.0,4.0,998.0,0.017,2024-05-10,2024-05-10
5583,2024-05-10,DE0000_Bundesweites Meet+Greet,DE_0000 M+G-Darmstadt,Darmstadt-Meet&Greet,730,879,1.20410959,Link clicks,5.0,5.19,1.038,5.90443686,1.038,7.10958904,0.11533333,0.19567691,0.185438,0.13083049,0.10238908,0.05915813,0.04664391,0.05119454,1.93401593,0.56882821,45.0,3.0,863.0,0.03017442,2024-05-10,2024-05-10
5584,2024-05-10,DE0000_Europawahl_ThruPlay,DE0000_Allgemein-PLZs-Reels,Nela_Ad6_Klima,3605,3660,1.01525659,ThruPlay,445.0,25.27,0.05678652,6.90437158,25.27,7.00970874,0.05678652,0.40819672,0.28688525,0.16830601,0.12486339,0.05136612,0.04617486,0.1215847,0.40983607,0.0273224,445.0,5.0,3572.0,0.01691432,2024-05-10,2024-05-10
5585,2024-05-10,DE0000_Bundesweites Meet+Greet,DE_0000 M+G-Hannover,Hannover-Meet&Greet,1134,1242,1.0952381,Link clicks,11.0,5.02,0.45636364,4.04186795,0.45636364,4.42680776,0.04735849,0.32125604,0.16022544,0.11111111,0.07971014,0.04669887,0.0394525,0.08534622,3.7037037,0.88566828,106.0,4.0,1229.0,0.01258145,2024-05-10,2024-05-10
5586,2024-05-10,DE0000_Bundesweites Meet+Greet,DE_0000 Reel+Feed_Alle Orte_Lookalike ThruPlay+ – Nur Frauen,Nela-Meet-Greet,2306,2462,1.06764961,Link clicks,14.0,21.86,1.56142857,8.87896019,1.56142857,9.47961839,0.5465,0.16937449,0.16246954,0.06701868,0.03249391,0.01624695,0.01624695,0.01624695,0.7717303,0.56864338,40.0,2.0,2179.0,0.05242206,2024-05-10,2024-05-10
5587,2024-05-10,DE0000_Bundesweites Meet+Greet,DE_0000 M+G-Gernsheim,Gernsheim-Meet&Greet,657,843,1.28310502,Link clicks,6.0,5.85,0.975,6.93950178,0.975,8.90410959,0.09285714,0.16607355,0.06168446,0.04863582,0.03202847,0.01067616,0.00830368,0.0747331,2.13523132,0.71174377,63.0,6.0,827.0,0.04178571,2024-05-10,2024-05-10
5588,2024-05-10,DE0000_Bundesweites Meet+Greet,DE_0000 M+G-Dithmarschen,Dithmarschen-Meet&Greet,1320,1675,1.26893939,Link clicks,26.0,12.73,0.48961538,7.6,0.48961538,9.64393939,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.10447761,1.55223881,,,,,2024-05-10,2024-05-10
5589,2024-05-10,DE0000_SpikaTour,DE0000_Mainz_SpikaTour,Mainz Spika-Tour – Video,602,646,1.0730897,,,8.21,,12.70897833,,13.63787375,0.14660714,0.30650155,0.34829721,0.24458204,0.15789474,0.08978328,0.08668731,0.08668731,0.0,,56.0,4.0,483.0,0.04146465,2024-05-10,2024-05-10
5590,2024-05-10,DE0000_Bundesweites Meet+Greet,DE_0000 Reel+Feed_Alle Orte_Lookalike ThruPlay+,Nela-Meet-Greet,211,219,1.03791469,Link clicks,1.0,1.96,1.96,8.94977169,1.96,9.28909953,0.49,0.2283105,0.21917808,0.10502283,0.05022831,0.02283105,0.01826484,0.01826484,1.36986301,0.456621,4.0,2.0,201.0,0.0392,2024-05-10,2024-05-10
5591,2024-05-10,DE0000_Europawahl_ThruPlay,"DE0000_LS_""Expeditiv""-PLZ0,8+Nürnberg",Nela_Ad1_Perspektiven,5,5,1.0,,,0.01,,2.0,,2.0,,0.4,0.4,0.4,0.2,0.0,0.0,0.0,0.0,,,5.0,4.0,0.005,2024-05-10,2024-05-10
5592,2024-05-10,DE0000_Europawahl_ThruPlay,"DE0000_LS_""Performer""-PLZ0,8+Nürnberg",Nela_Ad1_Perspektiven,559,566,1.01252236,ThruPlay,77.0,3.89,0.05051948,6.87279152,3.89,6.9588551,0.05051948,0.3869258,0.41166078,0.2614841,0.20671378,0.13780919,0.1360424,0.1360424,0.35335689,0.17667845,77.0,4.0,536.0,0.01776256,2024-05-10,2024-05-10
5593,2024-05-10,DE0000_Europawahl_ThruPlay,"DE0000_LS_""Neo-Ökos""-PLZ0,8+Nürnberg",Nela_Ad1_Perspektiven,1052,1066,1.01330798,ThruPlay,126.0,7.81,0.06198413,7.32645403,1.9525,7.42395437,0.06198413,0.33864916,0.35928705,0.24015009,0.19324578,0.12476548,0.11819887,0.11819887,0.84427767,0.37523452,126.0,4.0,984.0,0.02163435,2024-05-10,2024-05-10
